date,delta_vix,sticky_strike_contribution,parallel_contribution,put_skew_contribution,call_skew_contribution,put_convexity_contribution,call_convexity_contribution,skew_contribution,convexity_contribution,higher_order_contribution,model_total,residual,explained_pct,proj_alpha,proj_beta_put,proj_gamma_put,proj_beta_call,proj_gamma_call,a_t,b_t,c_t,a_t1,b_t1,c_t1,delta_a,delta_b,delta_c,alpha_t,beta_t,gamma_t,alpha_t1,beta_t1,gamma_t1,alpha_t1_rf,beta_t1_rf,delta_alpha,delta_beta,delta_gamma,delta_beta_put,delta_gamma_put,delta_beta_call,delta_gamma_call,r2_t,r2_t1,n_k_t,k0_t1,F_t1,T_t1,dte_t1,vix_bs_t,delta_vix_synth,vix0,vix_ss,vix1,vix2,vix3,vix4,vix5
2023-01-27,-0.428577848072095,-0.38569821875023536,-0.0659715639016234,0.18119560913401855,-0.2447716223479226,-0.010109465172266852,0.1058323696892991,-0.06357601321390405,0.09572290451703225,-0.009054956723364427,-0.41952289134873055,-0.009054956723364427,97.88720841170465,-0.0006936922320790668,-0.039385089175349365,-0.04329551225657654,-0.1831712271269478,1.5699635399684886,0.16432710500340672,-0.014045042315936382,0.0679259014546879,0.16730456411715172,-0.012448244663344534,0.07794769597938808,-0.0029774591137450013,-0.001970053255538293,-0.0100217945247002,0.0020714935021545707,-0.014045042315936382,0.0679259014546879,0.0022239279398862297,-0.012448244663344534,0.07794769597938808,0.002194570322978055,-0.012074989060398089,-0.00012307682082348444,-0.001970053255538293,-0.0100217945247002,-0.002270181065817273,-0.012665375198778334,-0.0035782841391008204,0.032287554550491704,0.9977717746498592,0.9966662550718546,135,4065.0,4067.35,0.07945205479452055,29.0,17.730905315367394,-0.5275957931929334,18.15948316343949,17.773784944689254,17.70781338078763,17.88900898992165,17.644237367573727,17.63412790240146,17.73996027209076
2023-01-30,1.7387716931730637,0.7285947903129895,1.621360896737361,-0.45962517549562776,-0.35350075346807586,0.08251815976416665,0.1433454448588236,-0.8131259289637036,0.22586360462299027,-0.023921669536573376,1.762693362709637,-0.023921669536573376,98.62422021070984,0.011359382102093205,0.17157031308428913,0.37423930741013434,-0.17672710138933886,0.8032040703801956,0.1763263515392212,-0.014913166202284382,0.07607096061275433,0.16432710500340672,-0.014045042315936382,0.0679259014546879,0.011999246535814467,0.000815797992588501,0.006741706566518971,0.002470242425114678,-0.014913166202284382,0.07607096061275433,0.0020714935021545707,-0.014045042315936382,0.0679259014546879,0.0022545195558176146,-0.015728964194872883,0.00021572286929706338,0.000815797992588501,0.006741706566518971,-0.004408023546947842,-0.04002499802125349,-0.004776244161039774,0.048790152439440626,0.9819588113129815,0.9977717746498592,203,4075.0,4077.1,0.07671232876712329,28.0,19.469677008540458,1.6776752874592553,17.730905315367394,18.459500105680384,20.080861002417745,19.621235826922117,19.26773507345404,19.350253233218208,19.49359867807703
2023-01-31,-0.6280434207516734,-0.9569047759402736,-0.02536753172278594,0.4532657569768972,-0.002759445775307512,-0.11209068364242114,-0.018077746905596825,0.4505063112015897,-0.13016843054801797,0.03389100625781438,-0.6619344270094878,0.03389100625781438,94.60371605879543,-0.00038624790634613393,-0.0547199039922565,-0.01129886999537162,0.08233605138135729,-1.3351219692945306,0.16964134846995746,-0.013755271151922977,0.08454282112166091,0.1763263515392212,-0.014913166202284382,0.07607096061275433,-0.0066850030692637286,-0.0009561818051036387,0.005683046121000027,0.0022864860992067417,-0.013755271151922977,0.08454282112166091,0.002470242425114678,-0.014913166202284382,0.07607096061275433,0.002264885807667584,-0.012799089346819338,2.160029153915749e-05,-0.0009561818051036387,0.005683046121000027,0.0032708258334962492,0.03991139395447282,0.0027993208338596247,-0.048644365732851136,0.9929595955286386,0.9819588113129815,46,4025.0,4026.4,0.07945205479452055,29.0,18.841633587788785,-0.48640083443986626,19.469677008540458,18.512772232600184,18.4874047008774,18.940670457854296,18.937911012078988,18.825820328436567,18.80774258153097
2023-02-01,-0.9299984014561709,-0.8202260484833133,-0.1884769582269712,0.6366087616096152,-0.3544254361577295,-0.2789682568599616,0.09970154359750083,0.28218332545188574,-0.1792667132624608,-0.024212006935311337,-0.9057863945208595,-0.024212006935311337,97.39655391908192,-0.0033840567977009785,-0.16212276489695104,-0.5443036864708407,-0.29177394342716884,2.0097125601504877,0.164955986091739,-0.0151721778401059,0.07955652028180642,0.16964134846995746,-0.013755271151922977,0.08454282112166091,-0.004685362378218455,-0.003109326077625575,-0.006569152407377654,0.002161928337198471,-0.0151721778401059,0.07955652028180642,0.0022864860992067417,-0.013755271151922977,0.08454282112166091,0.002151364552519695,-0.012062851762480325,1.056378467877584e-05,-0.003109326077625575,-0.006569152407377654,-0.0036335559786684034,-0.013404787033541941,-0.011789621545044298,0.08954211484363545,0.977635510178992,0.9929595955286386,47,4080.0,4083.3,0.07945205479452055,29.0,17.911635186332614,-1.1426694655478578,18.841633587788785,18.02140753930547,17.8329305810785,18.469539342688115,18.115113906530386,17.836145649670424,17.935847193267925
2023-02-02,-0.6534480303373016,-1.1124809479406252,-1.0297367180757853,0.7571846375641229,2.449725621445058,-0.24169563733171984,-1.54241181393526,3.206910259009181,-1.78410745126698,0.06596682793690789,-0.7194148582742095,0.06596682793690789,89.9048088181004,-0.009119066432390377,-0.17004371349708208,-0.4047950473763875,1.3959382904037334,-12.959889910383156,0.1537335796765988,-0.006228332204770439,0.14374493839023078,0.164955986091739,-0.0151721778401059,0.07955652028180642,-0.01122240641514019,0.0066160170121449995,0.06178556858256837,0.001877770937219873,-0.006228332204770439,0.14374493839023078,0.002161928337198471,-0.0151721778401059,0.07955652028180642,0.0019516960424209662,-0.012844349216915438,-7.392510520109314e-05,0.0066160170121449995,0.06178556858256837,0.010095139815177897,0.09837758309171551,0.036023653793926344,-0.3916034464260312,0.9516750313037056,0.977635510178992,128,4125.0,4125.15,0.07945205479452055,29.0,17.258187155995312,-0.06143664816945815,17.911635186332614,16.79915423839199,15.769417520316203,16.526602157880326,18.976327779325384,18.734632141993664,17.192220328058404
2023-02-03,0.2978598911532764,0.2792553998268055,1.3706354338450133,-0.8431662917270586,-1.04760806206939,0.26035086820711584,0.30255417141063745,-1.8907743537964485,0.5629050396177533,-0.02416162833984714,0.3220215194931235,-0.02416162833984714,91.88825717813287,0.01115194861295512,0.13657998401403698,0.28942249482065685,-0.8836863485206875,7.021341924355035,0.16089499371678836,-0.012993733164314427,0.08959786125498503,0.1537335796765988,-0.006228332204770439,0.14374493839023078,0.007161414040189551,-0.0037347027352579356,-0.04936555953077368,0.0019858673207877,-0.012993733164314427,0.08959786125498503,0.001877770937219873,-0.006228332204770439,0.14374493839023078,0.0019660369382560865,-0.009259030429056491,1.983038253161335e-05,-0.0037347027352579356,-0.04936555953077368,-0.003911891356104371,-0.051882969829230574,-0.020399517812690785,0.1973644728911568,0.9991130862787075,0.9516750313037056,145,4185.0,4185.35,0.07945205479452055,29.0,17.55604704714859,-0.1205009450638741,17.258187155995312,17.537442555822118,18.90807798966713,18.064911697940072,17.017303635870682,17.2776545040778,17.580208675488436
2023-02-06,1.0312625337465349,0.33507103144178885,0.7419222720344401,0.02479353292968156,-0.02763501269180324,-0.05488831214606549,-0.00851864776288025,-0.002841479762121679,-0.06340695990894574,0.020517669941373384,1.0107448638051615,0.020517669941373384,98.01043194434365,0.005330922280375508,0.10773636687912486,0.23255801082700103,-0.15342071084615827,0.8779248559477547,0.16482300035953362,-0.013616533719430992,0.0921693189646504,0.16089499371678836,-0.012993733164314427,0.08959786125498503,0.003928006642745258,0.00037724719365926813,0.002932844327758116,0.0021584438958302627,-0.013616533719430992,0.0921693189646504,0.0019858673207877,-0.012993733164314427,0.08959786125498503,0.0020619281863206163,-0.01399378091309026,9.651570950964649e-05,0.00037724719365926813,0.002932844327758116,-0.002010115739405932,-0.018163111014207076,-0.0019435697319206448,0.018123121006572818,0.9941618961906314,0.9991130862787075,48,4140.0,4143.0,0.07671232876712329,28.0,18.587309580895123,1.0375516062072663,17.55604704714859,17.891118078590377,18.633040350624817,18.6578338835545,18.630198870862696,18.57531055871663,18.56679191095375
2023-02-07,-0.8749276453641812,-0.8507462507715466,-0.11339673576373599,-0.09292139366199947,0.24349294179842573,0.10127176335938515,-0.1565331528924574,0.15057154813642626,-0.05526138953307225,-0.006094817432252597,-0.8688328279319286,-0.006094817432252597,99.30339183307944,-0.005069590162161764,-0.05416385399064331,-0.07450445055819449,0.39598469675881204,-3.936302270241341,0.15659395097225406,-0.010518877389585676,0.09604919305698259,0.16482300035953362,-0.013616533719430992,0.0921693189646504,-0.008229049387279558,0.0007585746107331044,0.00171037184110244,0.0019482967094573164,-0.010518877389585676,0.09604919305698259,0.0021584438958302627,-0.013616533719430992,0.0921693189646504,0.0019927510016930538,-0.01127745200031878,-4.445429223573732e-05,0.0007585746107331044,0.00171037184110244,0.004735201879887645,0.03816611257298411,0.012043084665973074,-0.14034645320832373,0.9781707656287854,0.9941618961906314,44,4120.0,4120.0,0.07945205479452055,29.0,17.712381935530942,-0.7531007396745792,18.587309580895123,17.736563330123577,17.62316659435984,17.53024520069784,17.773738142496267,17.875009905855652,17.718476752963195
2023-02-08,1.6300147507942846,0.5758478154801878,2.170739332498634,-0.6462856598249722,-0.879654929173249,0.1961892453727465,0.24512728301902698,-1.5259405889982212,0.4413165283917735,-0.03194833657808971,1.6619630873723743,-0.03194833657808971,98.0399970882152,0.015335788850943867,0.09632913100827808,0.20031701923118359,-0.7753716736116301,5.921200821390724,0.17134355043304184,-0.01685409781546498,0.07334061478316911,0.15659395097225406,-0.010518877389585676,0.09604919305698259,0.014749599460787771,-0.0041690919250945944,-0.02270857827381352,0.002332602071164412,-0.01685409781546498,0.07334061478316911,0.0019482967094573164,-0.010518877389585676,0.09604919305698259,0.002079121840054134,-0.012685005890370384,0.000253480231110278,-0.0041690919250945944,-0.02270857827381352,-0.008824895029639488,-0.07253458416136961,-0.02302111264175178,0.20762670328019533,0.9751259955326806,0.9781707656287854,48,4170.0,4173.8,0.07945205479452055,29.0,19.342396686325227,1.4001907103852993,17.712381935530942,18.28822975101113,20.458969083509764,19.812683423684792,18.933028494511543,19.12921773988429,19.374345022903317
2023-02-09,0.8378497217507856,0.5222010823620451,1.104410102064186,-1.0260469755764845,-0.04901980115740301,0.310203167496379,0.009297479532577313,-1.0750667767338875,0.3195006470289563,-0.03319533297051436,0.8710450547213,-0.03319533297051436,96.03803258403562,0.011793991393652874,0.13533406247033447,0.2843336044430597,-0.02390018811304498,0.013371948982387267,0.1866442225078974,-0.01857101084615502,0.0534756301769828,0.17134355043304184,-0.01685409781546498,0.07334061478316911,0.015300672074855554,-0.00038854536359743744,-0.017494036703993687,0.002767797008415747,-0.01857101084615502,0.0534756301769828,0.002332602071164412,-0.01685409781546498,0.07334061478316911,0.002505501640226766,-0.018182465482557583,0.0002622953681889811,-0.00038854536359743744,-0.017494036703993687,0.0004271547879267541,-0.008670808143973495,0.0022436847548248373,-0.025399766596853446,0.9914387993556693,0.9751259955326806,128,4125.0,4127.0,0.07945205479452055,29.0,20.180246408076012,0.8948175796058351,19.342396686325227,19.864597768687272,20.969007870751458,19.942960895174974,19.89394109401757,20.20414426151395,20.213441741046527
